Collection,Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item
Western Rise-men,techwool-flannel-shirt-black,TechWool Flannel Shirt,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Liberation, Performance, and Style. The TechWool Flannel is a modern adaptation of the tried and true favorite - the Flannel Shirt.This innovative flannel combines the structure and stretch of elasterell polyester with ultra-wicking COOLMAX® fibers and fine-gauge wool yarns. This blend revolutionizes comfort, hand feel, and wrinkle resistance while naturally regulating temperature and quickly wicking perspiration through capillary action. The wicking, odor-resistance, and ease of care, combined with a buttery-soft hand feel and heavy structure stitched up perfectly into a classic flannel style. We topped this amazing fabric off with unbreakable rubber coated buttons for added durability. Cut moderately lean and ready for anything you can throw at it. Performance, function and style, combined to refresh a classic.The Flannel Shirt, Elevated.  Do you have more questions about style or fit? Live chat us or give us a shout at help@westernrise.com. We are here to help. 	•	</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Designed and sized for a flattering and slimming, yet comfortable fit. Active Fit: Flattering athletic tailored fit neither slim nor relaxed. For reference on sizes and measurements see our size and fit guidelines.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Western Rise offers free returns and exchanges for unused items up to 60 days so you are always covered.</sectionBody></section></sections>",Western Rise-men,Men's Shirt,"western, rise, shirt, wool",,Title, Default Title,Link,https://westernrise.com/products/techwool-flannel-shirt-black,,,,1,,deny,manual,119,,,,,https://cdn.shopify.com/s/files/1/0696/1303/products/Flannel-_Black_Front_7f6bb031-21ff-4937-b335-c1f71b42c590.jpg?v=1569191312,1,,FALSE,,,,,,,,,,,,,,,,,,,,
Western Rise-men,techwool-flannel-shirt-black,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0696/1303/products/091219_WR_Flannels-8482.jpg?v=1569191312,2,,,,,,,,,,,,,,,,,,,,,,
Western Rise-men,techwool-flannel-shirt-black,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0696/1303/products/091219_WR_Flannels-9713.jpg?v=1569191308,3,,,,,,,,,,,,,,,,,,,,,,
Western Rise-men,techwool-flannel-shirt-black,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0696/1303/products/091219_WR_Flannels-8386.jpg?v=1569191308,4,,,,,,,,,,,,,,,,,,,,,,
Western Rise-men,techwool-flannel-shirt-black,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0696/1303/products/Flannel-_Black_detail_2.jpg?v=1569191308,5,,,,,,,,,,,,,,,,,,,,,,
Western Rise-men,at-slim-pant-steel,AT Slim Pant,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Our most durable pants, they're nearly indestructible. The AT Slim Pants are built to move with you.Truly, the one pair of pants that you can wear day-in and day-out no matter the weather or the occasion. A pant built for life, sport, and travel that can be worn more and washed less, cut lean and ready to move.The AT Slims are a tougher, more comfortable take on one of the most simple, versatile garments in history - a five pocket pant. Tough enough to handle life outdoors, clean enough for the office, and comfortable in the broadest range of possibilities. AT Slims are a modern update on the 1873 rivet style, cut from an innovative, extremely durable, stretch nylon with air-texturized fibers for a supple hand feel that makes them both lighter and more durable than cotton denim. The AT Cloth sheds water in a light rainstorm, dries extremely fast when wet, and still looks great covered in desert dust, or daily grime. Finally, the pockets are secured with rivets for extra durability.The five pocket pant, elevated. Do you have more questions about style or fit? Check out this garment's specific size details in the size tab below or give us a shout at help@westernrise.com. We are here to help.  </sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Designed and sized for a flattering and slimming, yet comfortable fit. Active Fit: Flattering athletic tailored fit neither slim nor relaxed. For reference on sizes and measurements see our size and fit guidelines.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Western Rise offers free returns and exchanges for unused items up to 60 days so you are always covered.</sectionBody></section></sections>",Western Rise-men,Men's Pants,"western, rise, bottoms",,Title, Default Title,Link,https://westernrise.com/products/at-slim-pant-steel,,,,1,,deny,manual,128,,,,,https://cdn.shopify.com/s/files/1/0696/1303/products/Steel_Grey-_Front.jpg?v=1570735131,1,,FALSE,,,,,,,,,,,,,,,,,,,,
Western Rise-men,at-slim-pant-steel,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0696/1303/products/Steel_Grey-_Lifestyle_1.png?v=1571007305,2,,,,,,,,,,,,,,,,,,,,,,
Western Rise-men,at-slim-pant-steel,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0696/1303/products/Steel_Grey-_Lifestyle_2.png?v=1571007305,3,,,,,,,,,,,,,,,,,,,,,,
Western Rise-men,at-slim-pant-steel,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0696/1303/products/Steel_Grey-_Front_2fe3eb70-28e4-4c34-92ee-861c3da2c80d.jpg?v=1571007310,4,,,,,,,,,,,,,,,,,,,,,,
Western Rise-men,at-slim-pant-steel,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0696/1303/products/Steel_Grey-_Back.jpg?v=1571007310,5,,,,,,,,,,,,,,,,,,,,,,
Western Rise-men,at-slim-pant-steel,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0696/1303/products/Steel_Grey-_Water_Detail.jpg?v=1571007310,6,,,,,,,,,,,,,,,,,,,,,,
Western Rise-men,at-slim-pant-steel,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0696/1303/products/Shadow-Fly-2_9177e2fb-91b3-4b0d-8c55-d0f5ab73d3a7.jpg?v=1571007310,7,,,,,,,,,,,,,,,,,,,,,,
Western Rise-men,at-slim-pant-steel,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0696/1303/products/Shadow-Back_Pocket-2_6860af3f-aff9-48b7-ba60-9edc251b4dea.jpg?v=1571007310,8,,,,,,,,,,,,,,,,,,,,,,
Western Rise-men,at-slim-pant-steel,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0696/1303/products/Shadow-Front-3_b7536bd2-8f5e-44db-b674-2bc090635393.jpg?v=1571007310,9,,,,,,,,,,,,,,,,,,,,,,
Western Rise-men,evolution-pant-olive,Evolution Pant,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Meet the ultimate travel pant. Super light and packable, it's ready for anything.After three years of searching for the perfect fabric, we are finally ready to present to you our finest, most versatile product yet - The Evolution Pant. A highly-functional pair of pants designed to be the only pants you need for travel, outdoors and everyday. Built with a unique stretch nylon Supplex® fabric, The Evolution Pant is stronger, softer, stain-proof and packed full of travel features to allow you to do more with less!The Evolution Pant is the only pair of pants you need. A pair of pants that can be worn multiple days in a row without washing. A pair of pants that packs smaller than a t-shirt, moves with the body, and replaces at least three pants in your closet. A pair of pants that dresses up enough to get through any meeting, yet is rugged enough for any outdoor activity. Designed from the yarn up to feel like a fine cotton, but perform like a high-grade nylon. One pant for travel, outdoor, and everyday. The Everyday Pant, Elevated.Awards	•	Voted Best Travel Clothing in Carryology's 2019 Carry AwardsDo you have more questions about style or fit? Check out this garments specific size details in the size tab below or give us a shout at help@westernrise.com. We are here to help.  </sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Designed and sized for a flattering and slimming, yet comfortable fit. Active Fit: Flattering athletic tailored fit neither slim nor relaxed. For reference on sizes and measurements see our size and fit guidelines.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Western Rise offers free returns and exchanges for unused items up to 60 days so you are always covered.</sectionBody></section></sections>",Western Rise-men,Men's Pants,"western, rise, bottoms",,Title, Default Title,Link,https://westernrise.com/products/evolution-pant-olive,,,,1,,deny,manual,149,,,,,https://cdn.shopify.com/s/files/1/0696/1303/products/Evolution_Pant_-_Olive.jpg?v=1564170992,1,,FALSE,,,,,,,,,,,,,,,,,,,,
Western Rise-men,evolution-pant-olive,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0696/1303/products/Dusty_Olive-_Lifestyle.png?v=1571006599,2,,,,,,,,,,,,,,,,,,,,,,
Western Rise-men,evolution-pant-olive,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0696/1303/products/Dusty_Olive-_Lifestyle_Square.png?v=1571006599,3,,,,,,,,,,,,,,,,,,,,,,
Western Rise-men,evolution-pant-olive,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0696/1303/products/Evo_Dusty_Olive-_Water_Detail_2.jpg?v=1571006589,4,,,,,,,,,,,,,,,,,,,,,,
Western Rise-men,evolution-pant-olive,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0696/1303/products/DSC_5416_small_8c5d0d52-be99-4110-8992-b50563f0660f.jpg?v=1571006589,5,,,,,,,,,,,,,,,,,,,,,,
Western Rise-men,evolution-pant-olive,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0696/1303/products/DSC_5711_8e40ebed-9e54-437b-90bc-905d1469774c.jpg?v=1571006589,6,,,,,,,,,,,,,,,,,,,,,,
Western Rise-men,evolution-pant-olive,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0696/1303/products/DSC_5665_1ee61de1-2356-451f-9c37-091fef1f4427.jpg?v=1571006589,7,,,,,,,,,,,,,,,,,,,,,,
Western Rise-men,evolution-pant-olive,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0696/1303/products/Evo_Dusty_Olive-_Water_Detail_1.jpg?v=1571006589,8,,,,,,,,,,,,,,,,,,,,,,
Western Rise-men,evolution-pant-olive,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0696/1303/products/Pocket_detial_small_f4d30133-0221-4190-a230-d2a1dc38d6b0.jpg?v=1571006589,9,,,,,,,,,,,,,,,,,,,,,,
Western Rise-men,evolution-pant-olive,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0696/1303/products/Evolution_Pant_-_Olive_0cf57ed9-6c54-41f0-9a10-f1fab09ca94f.jpg?v=1571006589,10,,,,,,,,,,,,,,,,,,,,,,
Western Rise-men,evolution-pant-olive,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0696/1303/products/pants_front_cb04c54f-7cdf-4afb-86d6-8ba1e433cda4.png?v=1571006589,11,,,,,,,,,,,,,,,,,,,,,,
Western Rise-men,evolution-pant-olive,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0696/1303/products/Navy-_Front_67b87c4d-52eb-49e3-a202-3b815db929ee.png?v=1571006589,12,,,,,,,,,,,,,,,,,,,,,,
Western Rise-men,elkton-stretch-wool-flannel-grey,Elkton Stretch Wool Flannel Shirt,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Liberation, Performance, and Style. The Elkton Stretch Wool Flannel is a modern adaptation of the tried and true favorite - the Flannel Shirt.When we set out to update a classic, we began with the fabric. What we created was a unique, innovative cloth that combines the structure and stretch of elasterell polyester with ultra-wicking COOLMAX® fibers and fine-gauge wool yarns. This blend revolutionizes comfort, hand feel, and wrinkle resistance while naturally regulating temperature and quickly wicking perspiration through capillary action. The wicking, odor-resistance, and ease of care, combined with a buttery-soft hand feel and heavy structure stitched up perfectly into a classic flannel style. We topped this amazing fabric off with unbreakable rubber coated buttons and a touch of reflective stitching under the collar for biking home at night. Cut moderately lean and ready for anything you can throw at it. Performance, function and style, combined to refresh a classic.The Flannel Shirt, Elevated.  Do you have more questions about style or fit? Check out this garments specific size details in the size tab below or give us a shout at help@westernrise.com. We are here to help. 	•	</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Designed and sized for a flattering and slimming, yet comfortable fit. Active Fit: Flattering athletic tailored fit neither slim nor relaxed. For reference on sizes and measurements see our size and fit guidelines.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Western Rise offers free returns and exchanges for unused items up to 60 days so you are always covered.</sectionBody></section></sections>",Western Rise-men,Men's Shirt,"western, rise, shirt, wool",,Title, Default Title,Link,https://westernrise.com/products/elkton-stretch-wool-flannel-grey,,,,1,,deny,manual,119,,,,,https://cdn.shopify.com/s/files/1/0696/1303/products/Stretch-Flannel_Grey.jpg?v=1539715278,1,,FALSE,,,,,,,,,,,,,,,,,,,,
Western Rise-men,elkton-stretch-wool-flannel-grey,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0696/1303/products/092018_WR_013.jpg?v=1539715278,2,,,,,,,,,,,,,,,,,,,,,,
Western Rise-men,elkton-stretch-wool-flannel-grey,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0696/1303/products/092018_WR_021.jpg?v=1539715278,3,,,,,,,,,,,,,,,,,,,,,,
Western Rise-men,elkton-stretch-wool-flannel-grey,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0696/1303/products/BlackDetail2_1e98e534-911f-4e7d-ae8e-d1d4a07d81ac.jpg?v=1539715278,4,,,,,,,,,,,,,,,,,,,,,,
Western Rise-men,elkton-stretch-wool-flannel-grey,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0696/1303/products/BlackDetail7_6a4cf026-5371-482e-b944-70bf412293dd.jpg?v=1539715278,5,,,,,,,,,,,,,,,,,,,,,,
Western Rise-men,elkton-stretch-wool-flannel-grey,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0696/1303/products/BlackDetail1_753db755-655c-4bc2-b65b-7d21e07fad66.jpg?v=1539715278,6,,,,,,,,,,,,,,,,,,,,,,
Western Rise-men,airlight-short-sleeve-shirt-indigo,AirLight Short Sleeve Shirt,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Warmer days, parties outside, and all day in the sun - when summer days get hot, the AirLight Short Sleeve shirt is ready for any occasion. Thanks to comfort stretch and a stain-resistant finish, the AirLight Button-Down Shirt is ready to rise to any occasion. The flattering, tailored fit is cut and sewn in Portugal from a performance fabric that combines softness and durability. AirLight Short Sleeve is an airy summer shirt, combining style without sacrificing functionality, so you look good and feel great no matter the occasion.The short sleeve shirt, elevated. Questions about style or fit? Check out this garments specific size details or give us a shout at help@westernrise.com. We are here to help. </sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Designed and sized for a flattering and slimming, yet comfortable fit. Active Fit: Flattering athletic tailored fit neither slim nor relaxed. For reference on sizes and measurements see our size and fit guidelines.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Western Rise offers free returns and exchanges for unused items up to 60 days so you are always covered.</sectionBody></section></sections>",Western Rise-men,Men's Shirt,"western, rise, shirt",,Title, Default Title,Link,https://westernrise.com/products/airlight-short-sleeve-shirt-indigo,,,,1,,deny,manual,89,,,,,https://cdn.shopify.com/s/files/1/0696/1303/products/Indigo_SS-_Front.jpg?v=1559653860,1,,FALSE,,,,,,,,,,,,,,,,,,,,
Western Rise-men,airlight-short-sleeve-shirt-indigo,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0696/1303/products/DSC5375.jpeg?v=1559653860,2,,,,,,,,,,,,,,,,,,,,,,
Western Rise-men,airlight-short-sleeve-shirt-indigo,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0696/1303/products/Indigo_BD-_water_detail_d125ad82-2464-4f16-bc36-ae055384410a.jpg?v=1559653860,3,,,,,,,,,,,,,,,,,,,,,,
Western Rise-men,airlight-short-sleeve-shirt-indigo,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0696/1303/products/Indigo_BD-_pocker_detail_5f57f3d4-a6a8-43b3-9522-d83dc3061fda.jpg?v=1559653860,4,,,,,,,,,,,,,,,,,,,,,,
Western Rise-men,airlight-short-sleeve-shirt-fog,AirLight Short Sleeve Shirt,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Warmer days, parties outside, and all day in the sun - when summer days get hot, the AirLight Short Sleeve shirt is ready for any occasion. Thanks to comfort stretch and a stain-resistant finish, the AirLight Button-Down Shirt is ready to rise to any occasion. The flattering, tailored fit is cut and sewn in Portugal with performance fabric that combines softness and durability. The AirLight Sort Sleeve is airy summer shirt, combining style without sacrificing functionality, so you look good and feel great no matter the occasion.The short sleeve shirt, elevated. Questions about style or fit? Check out this garments specific size details or give us a shout at help@westernrise.com. We are here to help.   </sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Designed and sized for a flattering and slimming, yet comfortable fit. Active Fit: Flattering athletic tailored fit neither slim nor relaxed. For reference on sizes and measurements see our size and fit guidelines.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Western Rise offers free returns and exchanges for unused items up to 60 days so you are always covered.</sectionBody></section></sections>",Western Rise-men,Men's Shirt,"western, rise, shirt",,Title, Default Title,Link,https://westernrise.com/products/airlight-short-sleeve-shirt-fog,,,,1,,deny,manual,89,,,,,https://cdn.shopify.com/s/files/1/0696/1303/products/Smoke_SS-_Front_a2f73961-cbb4-4f31-8490-9ba70e0589ef.jpg?v=1559653088,1,,FALSE,,,,,,,,,,,,,,,,,,,,
Western Rise-men,airlight-short-sleeve-shirt-fog,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0696/1303/products/DSC3981.jpeg?v=1559653088,2,,,,,,,,,,,,,,,,,,,,,,
Western Rise-men,airlight-short-sleeve-shirt-fog,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0696/1303/products/Smoke-_Water_detail_5c62fe9c-ec31-482c-820f-a0c0bd04f1f7.jpg?v=1559653088,3,,,,,,,,,,,,,,,,,,,,,,
Western Rise-men,airlight-short-sleeve-shirt-fog,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0696/1303/products/DSC4280.jpeg?v=1559653088,4,,,,,,,,,,,,,,,,,,,,,,
Western Rise-men,airlight-short-sleeve-shirt-fog,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0696/1303/products/Smoke_BD-_pocket_detail_58cd1a30-d926-475c-9d05-48a2385da383.jpg?v=1559653088,5,,,,,,,,,,,,,,,,,,,,,,
Western Rise-men,airlight-button-down-shirt-indigo,AirLight Button-Down Shirt,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>This button-down shirt is up to any test. Take on date nights and off-the-grid trips worry free.Whether you’re headed across town or across the county, the AirLight Button-Down is built to keep you cool, clean, and comfortable. Thanks to comfort stretch and a stain-resistant finish, the AirLight Button-Down Shirt is ready to rise to any occasion. The flattering, tailored fit is cut and sewn from a breathable fabric that combines softness and durability. Topped off with a secure chest pocket, the AirLight Button-Down combines style without sacrificing functionality. Date night or on the trail, tucked or untucked, this shirt is up to any test.The button-down shirt, elevated. Questions about style or fit? Check out this garments specific size details or give us a shout at help@westernrise.com. We are here to help.  </sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Designed and sized for a flattering and slimming, yet comfortable fit. Active Fit: Flattering athletic tailored fit neither slim nor relaxed. For reference on sizes and measurements see our size and fit guidelines.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Western Rise offers free returns and exchanges for unused items up to 60 days so you are always covered.</sectionBody></section></sections>",Western Rise-men,Men's Shirt,"western, rise, shirt",,Title, Default Title,Link,https://westernrise.com/products/airlight-button-down-shirt-indigo,,,,1,,deny,manual,109,,,,,https://cdn.shopify.com/s/files/1/0696/1303/products/Indigo_BD-_Front_d5e97ed8-40c7-4026-9de2-d73f7ba84a1a.jpg?v=1559655325,1,,FALSE,,,,,,,,,,,,,,,,,,,,
Western Rise-men,airlight-button-down-shirt-indigo,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0696/1303/products/DSC5617.jpeg?v=1559655320,2,,,,,,,,,,,,,,,,,,,,,,
Western Rise-men,airlight-button-down-shirt-indigo,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0696/1303/products/Indigo_BD-_water_detail.jpg?v=1559655313,3,,,,,,,,,,,,,,,,,,,,,,
Western Rise-men,airlight-button-down-shirt-indigo,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0696/1303/products/Indigo_BD-_pocker_detail.jpg?v=1559655308,4,,,,,,,,,,,,,,,,,,,,,,
Western Rise-men,airlight-button-down-shirt-fog,AirLight Button-Down Shirt,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>This button-down shirt is up to any test. Take on date nights and off-the-grid trips worry free.Whether you’re headed across town or across the county, the AirLight Button-Down is built to keep you cool, clean, and comfortable. Thanks to comfort stretch and a stain-resistant finish, the AirLight Button-Down Shirt is ready to rise to any occasion. The flattering, tailored fit is cut and sewn from a breathable fabric that combines softness and durability. Topped off with a secure chest pocket, the AirLight Button-Down combines style without sacrificing functionality. Date night or on the trail, tucked or untucked, this shirt is up to any test.The button-down shirt, elevated. Questions about style or fit? Check out this garments specific size details or give us a shout at help@westernrise.com. We are here to help.  </sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Designed and sized for a flattering and slimming, yet comfortable fit. Active Fit: Flattering athletic tailored fit neither slim nor relaxed. For reference on sizes and measurements see our size and fit guidelines.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Western Rise offers free returns and exchanges for unused items up to 60 days so you are always covered.</sectionBody></section></sections>",Western Rise-men,Men's Shirt,"western, rise, shirt",,Title, Default Title,Link,https://westernrise.com/products/airlight-button-down-shirt-fog,,,,1,,deny,manual,109,,,,,https://cdn.shopify.com/s/files/1/0696/1303/products/Smoke_BD-_Front.jpg?v=1559655964,1,,FALSE,,,,,,,,,,,,,,,,,,,,
Western Rise-men,airlight-button-down-shirt-fog,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0696/1303/products/DSC4748.jpeg?v=1559655957,2,,,,,,,,,,,,,,,,,,,,,,
Western Rise-men,airlight-button-down-shirt-fog,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0696/1303/products/Smoke-_Water_detail.jpg?v=1559655951,3,,,,,,,,,,,,,,,,,,,,,,
Western Rise-men,strongcore-merino-tee-midnight,StrongCore Merino Tee,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>The only tee you need, it's super soft, odor resistant, and temperature regulating.An elevated classic cut from a durable, yet soft 18.5 micron Merino single jersey. Ultra-breathable, temperature-regulating, and built to last.  The StrongCore Merino Tee came to exist because we refused to compromise on comfort or durability.  When we wanted to update a classic, we knew we were going to have to start at the yarn level.  What we found was a core-spun nylon/merino yarn.  A luxuriously-soft, top-capped 18.5 micron merino wool fiber spun around a strong, durable, quick-drying nylon fiber.  This knit up perfectly into a 170gsm single jersey that is softer , more durable than pure wool fabric, and drapes just plain beautifully.  Cut slightly lean with a dropped tail, the StrongCore Merino Tee is ready for all of your active pursuits whether that’s desert climbs, mountain single-track, or just plain everyday wear.  Truly the one shirt you can wear day-in and day-out, ready for anything you’re up to and anywhere you’re going.  The T-shirt, Elevated. </sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Designed and sized for a flattering and slimming, yet comfortable fit. Active Fit: Flattering athletic tailored fit neither slim nor relaxed. For reference on sizes and measurements see our size and fit guidelines.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Western Rise offers free returns and exchanges for unused items up to 60 days so you are always covered.</sectionBody></section></sections>",Western Rise-men,Men's Shirt,"western, rise, shirt",,Title, Default Title,Link,https://westernrise.com/products/strongcore-merino-tee-midnight,,,,1,,deny,manual,96,,,,,https://cdn.shopify.com/s/files/1/0696/1303/products/IMG_7241-blue_dfa7d20b-f33f-4b70-8fab-8e66e06c08ac.jpg?v=1558134387,1,,FALSE,,,,,,,,,,,,,,,,,,,,
Western Rise-men,strongcore-merino-tee-midnight,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0696/1303/products/020819_WR_LA-2878_2.jpeg?v=1558134387,2,,,,,,,,,,,,,,,,,,,,,,
Western Rise-men,strongcore-merino-tee-midnight,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0696/1303/products/4BBEJChaQkOZKYlKS5W1SA_thumb_2446.jpg?v=1558134387,3,,,,,,,,,,,,,,,,,,,,,,
Western Rise-men,boundless-short-granite,Boundless Short,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Never again will your shorts hold you back. Designed to be worn all day, every day, the Boundless Short excels in any situation. From a quick hike or an afternoon swim to happy hour drinks and a concert, the Boundless Short is your one perfect short for travel, work, and play.Designed to be your go-to warm weather companion, the Boundless Short is stylish without sacrificing functionality. The tailored cut and zippered back pocket mean you can travel with confidence and versatility. We built it with four-way stretch fabric and enhanced breathability to provide both maximum comfort and full range of motion. Stay clean and dry during any activity with lightweight doubleweave cloth, designed to repel stains and water. Topped off with a paracord internal drawstring, mesh-lined pockets, and an integrated waistband, the Boundless Short is masterfully crafted for everyday functionality. These shorts excel in any environment.Shorts, Elevated. Do you have more questions about style or fit? Check out this garments specific size details in the size tab below or give us a shout at help@westernrise.com. We are here to help. </sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Designed and sized for a flattering and slimming, yet comfortable fit. Active Fit: Flattering athletic tailored fit neither slim nor relaxed. For reference on sizes and measurements see our size and fit guidelines.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Western Rise offers free returns and exchanges for unused items up to 60 days so you are always covered.</sectionBody></section></sections>",Western Rise-men,Men's Shorts,"western, rise, bottoms",,Title, Default Title,Link,https://westernrise.com/products/boundless-short-granite,,,,1,,deny,manual,85,,,,,https://cdn.shopify.com/s/files/1/0696/1303/products/Granite-_Front_2.jpg?v=1552335375,1,,FALSE,,,,,,,,,,,,,,,,,,,,
Western Rise-men,boundless-short-granite,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0696/1303/products/091818_WR_13_2.jpeg?v=1552335375,2,,,,,,,,,,,,,,,,,,,,,,
Western Rise-men,boundless-short-granite,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0696/1303/products/Granite-_Back.jpg?v=1552335375,3,,,,,,,,,,,,,,,,,,,,,,
